"Step","repr_nih_baseline - epoch/loss","repr_nih_baseline - epoch/loss__MIN","repr_nih_baseline - epoch/loss__MAX"
"821","-0.5487187453258184","-0.5487187453258184","-0.5487187453258184"
"822","-0.5479841952795511","-0.5479841952795511","-0.5479841952795511"
"823","-0.5484355599573343","-0.5484355599573343","-0.5484355599573343"
"824","-0.5454287606853623","-0.5454287606853623","-0.5454287606853623"
"825","-0.5451167880996199","-0.5451167880996199","-0.5451167880996199"
"826","-0.5453249900850631","-0.5453249900850631","-0.5453249900850631"
"827","-0.5458027570382923","-0.5458027570382923","-0.5458027570382923"
"828","-0.5472043387542497","-0.5472043387542497","-0.5472043387542497"
"829","-0.5477368365163389","-0.5477368365163389","-0.5477368365163389"
"830","-0.548392176976678","-0.548392176976678","-0.548392176976678"
"831","-0.5478760171990368","-0.5478760171990368","-0.5478760171990368"
"832","-0.5477688275082573","-0.5477688275082573","-0.5477688275082573"
"833","-0.547522682603912","-0.547522682603912","-0.547522682603912"
"834","-0.5468451062932399","-0.5468451062932399","-0.5468451062932399"
"835","-0.5470679256711071","-0.5470679256711071","-0.5470679256711071"
"836","-0.5448297037706746","-0.5448297037706746","-0.5448297037706746"
"837","-0.5437180326934672","-0.5437180326934672","-0.5437180326934672"
"838","-0.5442006306581764","-0.5442006306581764","-0.5442006306581764"
"839","-0.5441818030629578","-0.5441818030629578","-0.5441818030629578"
"840","-0.5446863556040169","-0.5446863556040169","-0.5446863556040169"
"841","-0.5444583153597401","-0.5444583153597401","-0.5444583153597401"
"842","-0.5444591900532189","-0.5444591900532189","-0.5444591900532189"
"843","-0.5444096263460939","-0.5444096263460939","-0.5444096263460939"
"844","-0.5440036504981602","-0.5440036504981602","-0.5440036504981602"
"845","-0.5438018068903332","-0.5438018068903332","-0.5438018068903332"
"846","-0.5439824307973291","-0.5439824307973291","-0.5439824307973291"
"847","-0.543892164995943","-0.543892164995943","-0.543892164995943"
"848","-0.5432947418119154","-0.5432947418119154","-0.5432947418119154"
"849","-0.5432828120742809","-0.5432828120742809","-0.5432828120742809"
"850","-0.5428254867017751","-0.5428254867017751","-0.5428254867017751"
"851","-0.5419000586656135","-0.5419000586656135","-0.5419000586656135"
"852","-0.542316957126798","-0.542316957126798","-0.542316957126798"
"853","-0.5415180281659314","-0.5415180281659314","-0.5415180281659314"
"854","-0.5414354118842568","-0.5414354118842568","-0.5414354118842568"
"855","-0.5415536611918316","-0.5415536611918316","-0.5415536611918316"
"856","-0.5411299447034186","-0.5411299447034186","-0.5411299447034186"
"857","-0.5418378264725614","-0.5418378264725614","-0.5418378264725614"
"858","-0.5412028980360856","-0.5412028980360856","-0.5412028980360856"
"859","-0.5420144157657913","-0.5420144157657913","-0.5420144157657913"
"860","-0.5415246085503046","-0.5415246085503046","-0.5415246085503046"
"861","-0.5415697937323992","-0.5415697937323992","-0.5415697937323992"
"862","-0.5415060846723024","-0.5415060846723024","-0.5415060846723024"
"863","-0.5415802622983555","-0.5415802622983555","-0.5415802622983555"
"864","-0.5417816838406303","-0.5417816838406303","-0.5417816838406303"
"865","-0.5424447866181723","-0.5424447866181723","-0.5424447866181723"
"866","-0.5423980742524572","-0.5423980742524572","-0.5423980742524572"
"867","-0.542515995321785","-0.542515995321785","-0.542515995321785"
"868","-0.5424755675931159","-0.5424755675931159","-0.5424755675931159"
"869","-0.5424934549658906","-0.5424934549658906","-0.5424934549658906"
"870","-0.5420255008073697","-0.5420255008073697","-0.5420255008073697"
"871","-0.5421794208212276","-0.5421794208212276","-0.5421794208212276"
"872","-0.5421030200677475","-0.5421030200677475","-0.5421030200677475"
"873","-0.5421937618795132","-0.5421937618795132","-0.5421937618795132"
"874","-0.5419483993037828","-0.5419483993037828","-0.5419483993037828"
"875","-0.5417330712799865","-0.5417330712799865","-0.5417330712799865"
"876","-0.5421070315758513","-0.5421070315758513","-0.5421070315758513"
"877","-0.5422667261683811","-0.5422667261683811","-0.5422667261683811"
"878","-0.542579062935394","-0.542579062935394","-0.542579062935394"
"879","-0.5422393107017482","-0.5422393107017482","-0.5422393107017482"
"880","-0.5422575604809023","-0.5422575604809023","-0.5422575604809023"
"881","-0.5421451128001781","-0.5421451128001781","-0.5421451128001781"
"882","-0.5420725077778834","-0.5420725077778834","-0.5420725077778834"
"883","-0.5420662424873863","-0.5420662424873863","-0.5420662424873863"
"884","-0.5420955276606623","-0.5420955276606623","-0.5420955276606623"
"885","-0.5420853249656344","-0.5420853249656344","-0.5420853249656344"
"886","-0.5417974730686026","-0.5417974730686026","-0.5417974730686026"
"887","-0.5416178587879408","-0.5416178587879408","-0.5416178587879408"
"888","-0.5415950644111507","-0.5415950644111507","-0.5415950644111507"
"889","-0.5415343800449497","-0.5415343800449497","-0.5415343800449497"
"890","-0.5415570074559495","-0.5415570074559495","-0.5415570074559495"
"891","-0.5414901929841914","-0.5414901929841914","-0.5414901929841914"
"892","-0.5413186967975723","-0.5413186967975723","-0.5413186967975723"
"893","-0.5415468974580777","-0.5415468974580777","-0.5415468974580777"
"894","-0.5416592553937774","-0.5416592553937774","-0.5416592553937774"
"895","-0.5415323691376815","-0.5415323691376815","-0.5415323691376815"
"896","-0.5418796301533599","-0.5418796301533599","-0.5418796301533599"
"897","-0.5420714330092055","-0.5420714330092055","-0.5420714330092055"
"898","-0.5420355086250955","-0.5420355086250955","-0.5420355086250955"
"899","-0.5418325394703536","-0.5418325394703536","-0.5418325394703536"
"900","-0.5415862766185393","-0.5415862766185393","-0.5415862766185393"
"901","-0.5415596584456462","-0.5415596584456462","-0.5415596584456462"
"902","-0.5416689965995206","-0.5416689965995206","-0.5416689965995206"
"903","-0.5419503897593897","-0.5419503897593897","-0.5419503897593897"
"904","-0.5417796985116408","-0.5417796985116408","-0.5417796985116408"
"905","-0.5414405876404558","-0.5414405876404558","-0.5414405876404558"
"906","-0.5416777006217411","-0.5416777006217411","-0.5416777006217411"
"907","-0.5422077834859538","-0.5422077834859538","-0.5422077834859538"
"908","-0.5415335296957776","-0.5415335296957776","-0.5415335296957776"
"909","-0.541826778532439","-0.541826778532439","-0.541826778532439"
"910","-0.5420257890813751","-0.5420257890813751","-0.5420257890813751"
"911","-0.5419728390485139","-0.5419728390485139","-0.5419728390485139"
"912","-0.5420489871477864","-0.5420489871477864","-0.5420489871477864"
"913","-0.5421685883096167","-0.5421685883096167","-0.5421685883096167"
"914","-0.5421926875614389","-0.5421926875614389","-0.5421926875614389"
"915","-0.5421165227598121","-0.5421165227598121","-0.5421165227598121"
"916","-0.542385954659154","-0.542385954659154","-0.542385954659154"
"917","-0.5423461759640091","-0.5423461759640091","-0.5423461759640091"
"918","-0.542142319917452","-0.542142319917452","-0.542142319917452"
"919","-0.5417861362092344","-0.5417861362092344","-0.5417861362092344"
"920","-0.5419460205582121","-0.5419460205582121","-0.5419460205582121"
"921","-0.5419947003788909","-0.5419947003788909","-0.5419947003788909"
"922","-0.5420299263638603","-0.5420299263638603","-0.5420299263638603"
"923","-0.542124396448889","-0.542124396448889","-0.542124396448889"
"924","-0.5422735561345956","-0.5422735561345956","-0.5422735561345956"
"925","-0.5422660495211885","-0.5422660495211885","-0.5422660495211885"
"926","-0.5422878922823781","-0.5422878922823781","-0.5422878922823781"
"927","-0.5421082847323154","-0.5421082847323154","-0.5421082847323154"
"928","-0.542426671622423","-0.542426671622423","-0.542426671622423"
"929","-0.5426771345834708","-0.5426771345834708","-0.5426771345834708"
"930","-0.5425402765901144","-0.5425402765901144","-0.5425402765901144"
"931","-0.5426065919764662","-0.5426065919764662","-0.5426065919764662"
"932","-0.5427769772351839","-0.5427769772351839","-0.5427769772351839"
"933","-0.5425957947795734","-0.5425957947795734","-0.5425957947795734"
"934","-0.542614988287454","-0.542614988287454","-0.542614988287454"
"935","-0.5425583795628325","-0.5425583795628325","-0.5425583795628325"
"936","-0.54252919457871","-0.54252919457871","-0.54252919457871"
"937","-0.5425128903146909","-0.5425128903146909","-0.5425128903146909"
"938","-0.5426239658602707","-0.5426239658602707","-0.5426239658602707"
"939","-0.542604002708674","-0.542604002708674","-0.542604002708674"
"940","-0.5425054458864649","-0.5425054458864649","-0.5425054458864649"
"941","-0.5423969104595244","-0.5423969104595244","-0.5423969104595244"
"942","-0.5426453692473523","-0.5426453692473523","-0.5426453692473523"
"943","-0.5424061910543507","-0.5424061910543507","-0.5424061910543507"
"944","-0.5424305103281634","-0.5424305103281634","-0.5424305103281634"
"945","-0.5423317716303961","-0.5423317716303961","-0.5423317716303961"
"946","-0.5422156391781492","-0.5422156391781492","-0.5422156391781492"
"947","-0.5422089643926429","-0.5422089643926429","-0.5422089643926429"
"948","-0.5421865988801269","-0.5421865988801269","-0.5421865988801269"
"949","-0.5423804530319617","-0.5423804530319617","-0.5423804530319617"
"950","-0.5423923706504048","-0.5423923706504048","-0.5423923706504048"
"951","-0.5425620784930437","-0.5425620784930437","-0.5425620784930437"
"952","-0.5423821894107835","-0.5423821894107835","-0.5423821894107835"
"953","-0.5425683059792787","-0.5425683059792787","-0.5425683059792787"
"954","-0.5426203912238885","-0.5426203912238885","-0.5426203912238885"
"955","-0.5427761896658245","-0.5427761896658245","-0.5427761896658245"
"956","-0.5428044049369964","-0.5428044049369964","-0.5428044049369964"
"957","-0.543016014435819","-0.543016014435819","-0.543016014435819"
"958","-0.543110098348331","-0.543110098348331","-0.543110098348331"
"959","-0.5430119786867942","-0.5430119786867942","-0.5430119786867942"
"960","-0.5431883239081569","-0.5431883239081569","-0.5431883239081569"
"961","-0.5433336549075691","-0.5433336549075691","-0.5433336549075691"
"962","-0.5433979871327409","-0.5433979871327409","-0.5433979871327409"
"963","-0.5434604521634815","-0.5434604521634815","-0.5434604521634815"
"964","-0.5436846995732392","-0.5436846995732392","-0.5436846995732392"
"965","-0.5436794661832905","-0.5436794661832905","-0.5436794661832905"
"966","-0.5438756729597207","-0.5438756729597207","-0.5438756729597207"
"967","-0.5439341252187411","-0.5439341252187411","-0.5439341252187411"
"968","-0.5440199616491833","-0.5440199616491833","-0.5440199616491833"
"969","-0.5439916398951368","-0.5439916398951368","-0.5439916398951368"
"970","-0.5440790777673848","-0.5440790777673848","-0.5440790777673848"
"971","-0.5437980076695152","-0.5437980076695152","-0.5437980076695152"
"972","-0.5437134530355464","-0.5437134530355464","-0.5437134530355464"
"973","-0.5438768254415011","-0.5438768254415011","-0.5438768254415011"
"974","-0.5439065115966832","-0.5439065115966832","-0.5439065115966832"
"975","-0.5440311567015592","-0.5440311567015592","-0.5440311567015592"
"976","-0.5440594171871078","-0.5440594171871078","-0.5440594171871078"
"977","-0.5441065445714866","-0.5441065445714866","-0.5441065445714866"
"978","-0.5441114438042216","-0.5441114438042216","-0.5441114438042216"
"979","-0.5440583634204279","-0.5440583634204279","-0.5440583634204279"
"980","-0.5440673921758867","-0.5440673921758867","-0.5440673921758867"
"981","-0.5441850154865079","-0.5441850154865079","-0.5441850154865079"
"982","-0.544168374952235","-0.544168374952235","-0.544168374952235"
"983","-0.5441771824348681","-0.5441771824348681","-0.5441771824348681"
"984","-0.5442619606425788","-0.5442619606425788","-0.5442619606425788"
"985","-0.5442713156368482","-0.5442713156368482","-0.5442713156368482"
"986","-0.5442482792766434","-0.5442482792766434","-0.5442482792766434"
"987","-0.544307650316727","-0.544307650316727","-0.544307650316727"
"988","-0.5442735004227615","-0.5442735004227615","-0.5442735004227615"
"989","-0.5443072391971142","-0.5443072391971142","-0.5443072391971142"
"990","-0.544406133476184","-0.544406133476184","-0.544406133476184"
"991","-0.5444208129880671","-0.5444208129880671","-0.5444208129880671"
"992","-0.5443014292527949","-0.5443014292527949","-0.5443014292527949"
"993","-0.5442260171988486","-0.5442260171988486","-0.5442260171988486"
"994","-0.5443874190421081","-0.5443874190421081","-0.5443874190421081"
"995","-0.5444812211998212","-0.5444812211998212","-0.5444812211998212"
"996","-0.5444767380398782","-0.5444767380398782","-0.5444767380398782"
"997","-0.5444760173478248","-0.5444760173478248","-0.5444760173478248"
"998","-0.5444329396284702","-0.5444329396284702","-0.5444329396284702"
"999","-0.5444902409826922","-0.5444902409826922","-0.5444902409826922"
"1000","-0.5443904985724","-0.5443904985724","-0.5443904985724"
"1001","-0.5444418121721439","-0.5444418121721439","-0.5444418121721439"
"1002","-0.5444429393390825","-0.5444429393390825","-0.5444429393390825"
"1003","-0.5445346898276325","-0.5445346898276325","-0.5445346898276325"
"1004","-0.5445987399587576","-0.5445987399587576","-0.5445987399587576"
"1005","-0.5445838105486185","-0.5445838105486185","-0.5445838105486185"
"1006","-0.5445764436121743","-0.5445764436121743","-0.5445764436121743"
"1007","-0.5444718420290566","-0.5444718420290566","-0.5444718420290566"
"1008","-0.5446531886568075","-0.5446531886568075","-0.5446531886568075"
"1009","-0.5446625783971109","-0.5446625783971109","-0.5446625783971109"
"1010","-0.5446556195699884","-0.5446556195699884","-0.5446556195699884"
"1011","-0.5447432358477947","-0.5447432358477947","-0.5447432358477947"
"1012","-0.5448617568302251","-0.5448617568302251","-0.5448617568302251"
"1013","-0.5447736274505007","-0.5447736274505007","-0.5447736274505007"
"1014","-0.5448203714317139","-0.5448203714317139","-0.5448203714317139"
"1015","-0.5448750488124585","-0.5448750488124585","-0.5448750488124585"
"1016","-0.5448740421845254","-0.5448740421845254","-0.5448740421845254"
"1017","-0.5449678497037602","-0.5449678497037602","-0.5449678497037602"
"1018","-0.5448536196462938","-0.5448536196462938","-0.5448536196462938"
"1019","-0.5447436527162429","-0.5447436527162429","-0.5447436527162429"
"1020","-0.5447013122715391","-0.5447013122715391","-0.5447013122715391"
"1021","-0.5447153233811581","-0.5447153233811581","-0.5447153233811581"
"1022","-0.5448765914472081","-0.5448765914472081","-0.5448765914472081"
"1023","-0.5449851191736074","-0.5449851191736074","-0.5449851191736074"
"1024","-0.5450348109642175","-0.5450348109642175","-0.5450348109642175"
"1025","-0.545041933578458","-0.545041933578458","-0.545041933578458"
"1026","-0.5450826470335007","-0.5450826470335007","-0.5450826470335007"
"1027","-0.5450295346298824","-0.5450295346298824","-0.5450295346298824"
"1028","-0.5450282424674484","-0.5450282424674484","-0.5450282424674484"
"1029","-0.5451378868664376","-0.5451378868664376","-0.5451378868664376"
"1030","-0.5452980228636684","-0.5452980228636684","-0.5452980228636684"
"1031","-0.5454005876684997","-0.5454005876684997","-0.5454005876684997"
"1032","-0.5453735023315287","-0.5453735023315287","-0.5453735023315287"
"1033","-0.5454151612528342","-0.5454151612528342","-0.5454151612528342"
"1034","-0.545592683869107","-0.545592683869107","-0.545592683869107"
"1035","-0.5457047114818818","-0.5457047114818818","-0.5457047114818818"
"1036","-0.5458463708791216","-0.5458463708791216","-0.5458463708791216"
"1037","-0.545856503345029","-0.545856503345029","-0.545856503345029"
"1038","-0.5459775283091972","-0.5459775283091972","-0.5459775283091972"
"1039","-0.5460940763413616","-0.5460940763413616","-0.5460940763413616"
"1040","-0.546116671599989","-0.546116671599989","-0.546116671599989"
"1041","-0.5461426496453475","-0.5461426496453475","-0.5461426496453475"
"1042","-0.5460379132403395","-0.5460379132403395","-0.5460379132403395"
"1043","-0.5458715405478678","-0.5458715405478678","-0.5458715405478678"
"1044","-0.5458744959829175","-0.5458744959829175","-0.5458744959829175"
"1045","-0.5459698846837355","-0.5459698846837355","-0.5459698846837355"
"1046","-0.5458260413941678","-0.5458260413941678","-0.5458260413941678"
"1047","-0.5459041318568548","-0.5459041318568548","-0.5459041318568548"
"1048","-0.5459773054101629","-0.5459773054101629","-0.5459773054101629"
"1049","-0.5459739051345848","-0.5459739051345848","-0.5459739051345848"
"1050","-0.545963854766606","-0.545963854766606","-0.545963854766606"
"1051","-0.5459593758143482","-0.5459593758143482","-0.5459593758143482"
"1052","-0.546039026708894","-0.546039026708894","-0.546039026708894"
"1053","-0.5461451013676081","-0.5461451013676081","-0.5461451013676081"
"1054","-0.5462277265491945","-0.5462277265491945","-0.5462277265491945"
"1055","-0.5463600228981064","-0.5463600228981064","-0.5463600228981064"
"1056","-0.5464229211057964","-0.5464229211057964","-0.5464229211057964"
"1057","-0.5463653920689161","-0.5463653920689161","-0.5463653920689161"
"1058","-0.5464954174985112","-0.5464954174985112","-0.5464954174985112"
"1059","-0.5464570869618632","-0.5464570869618632","-0.5464570869618632"
"1060","-0.5463075724414176","-0.5463075724414176","-0.5463075724414176"
"1061","-0.5462590907067841","-0.5462590907067841","-0.5462590907067841"
"1062","-0.5462300578234713","-0.5462300578234713","-0.5462300578234713"
"1063","-0.5462987111812113","-0.5462987111812113","-0.5462987111812113"
"1064","-0.5462736905523146","-0.5462736905523146","-0.5462736905523146"
"1065","-0.5463378076537267","-0.5463378076537267","-0.5463378076537267"
"1066","-0.5463938184968571","-0.5463938184968571","-0.5463938184968571"
"1067","-0.5463784634715129","-0.5463784634715129","-0.5463784634715129"
"1068","-0.5463885870553707","-0.5463885870553707","-0.5463885870553707"
"1069","-0.546417639247145","-0.546417639247145","-0.546417639247145"
"1070","-0.5464888541951619","-0.5464888541951619","-0.5464888541951619"
"1071","-0.5464464633767802","-0.5464464633767802","-0.5464464633767802"
"1072","-0.5464955871627856","-0.5464955871627856","-0.5464955871627856"
"1073","-0.5466284743069411","-0.5466284743069411","-0.5466284743069411"
"1074","-0.5467419451860941","-0.5467419451860941","-0.5467419451860941"
"1075","-0.546869987126572","-0.546869987126572","-0.546869987126572"
"1076","-0.5468013250229704","-0.5468013250229704","-0.5468013250229704"
"1077","-0.5468377046222174","-0.5468377046222174","-0.5468377046222174"
"1078","-0.5468478099506605","-0.5468478099506605","-0.5468478099506605"
"1079","-0.5469510973575016","-0.5469510973575016","-0.5469510973575016"
"1080","-0.5469803637620975","-0.5469803637620975","-0.5469803637620975"
"1081","-0.5469399640827827","-0.5469399640827827","-0.5469399640827827"
"1082","-0.5469908607090241","-0.5469908607090241","-0.5469908607090241"
"1083","-0.5470461251558264","-0.5470461251558264","-0.5470461251558264"
"1084","-0.5586185455322266","-0.5586185455322266","-0.5586185455322266"
"1085","-0.5779092366045172","-0.5779092366045172","-0.5779092366045172"
"1086","-0.5718900873547509","-0.5718900873547509","-0.5718900873547509"
"1087","-0.5666589621574648","-0.5666589621574648","-0.5666589621574648"
"1088","-0.5645307564153904","-0.5645307564153904","-0.5645307564153904"
"1089","-0.5598397395190071","-0.5598397395190071","-0.5598397395190071"
"1090","-0.5613801484225226","-0.5613801484225226","-0.5613801484225226"
"1091","-0.5606556967110701","-0.5606556967110701","-0.5606556967110701"
"1092","-0.5590121701911643","-0.5590121701911643","-0.5590121701911643"
"1093","-0.5582084498562656","-0.5582084498562656","-0.5582084498562656"
"1094","-0.5594726275689531","-0.5594726275689531","-0.5594726275689531"
"1095","-0.5570978393425813","-0.5570978393425813","-0.5570978393425813"
"1096","-0.5556805921980172","-0.5556805921980172","-0.5556805921980172"
"1097","-0.557893977365421","-0.557893977365421","-0.557893977365421"
"1098","-0.5579008679863409","-0.5579008679863409","-0.5579008679863409"
"1099","-0.5587881544962624","-0.5587881544962624","-0.5587881544962624"
"1100","-0.5583311961674542","-0.5583311961674542","-0.5583311961674542"
"1101","-0.5612688104660191","-0.5612688104660191","-0.5612688104660191"
"1102","-0.5605450135897536","-0.5605450135897536","-0.5605450135897536"
"1103","-0.5619357779075962","-0.5619357779075962","-0.5619357779075962"
"1104","-0.5614941447824982","-0.5614941447824982","-0.5614941447824982"
"1105","-0.5602248996072471","-0.5602248996072471","-0.5602248996072471"
"1106","-0.5614156291495621","-0.5614156291495621","-0.5614156291495621"
"1107","-0.5618757014666801","-0.5618757014666801","-0.5618757014666801"
"1108","-0.5606073154700743","-0.5606073154700743","-0.5606073154700743"
"1109","-0.5606185246511285","-0.5606185246511285","-0.5606185246511285"
"1110","-0.5591844348843527","-0.5591844348843527","-0.5591844348843527"
"1111","-0.558388172480453","-0.558388172480453","-0.558388172480453"
"1112","-0.5572672567969964","-0.5572672567969964","-0.5572672567969964"
"1113","-0.557010431777161","-0.557010431777161","-0.557010431777161"
"1114","-0.5567075236889215","-0.5567075236889215","-0.5567075236889215"
"1115","-0.557027044307764","-0.557027044307764","-0.557027044307764"
"1116","-0.5569147989385967","-0.5569147989385967","-0.5569147989385967"
"1117","-0.5569470387030945","-0.5569470387030945","-0.5569470387030945"
"1118","-0.5573677975586083","-0.5573677975586083","-0.5573677975586083"
"1119","-0.5563626546635587","-0.5563626546635587","-0.5563626546635587"
"1120","-0.5568215384707886","-0.5568215384707886","-0.5568215384707886"
"1121","-0.5559801886666496","-0.5559801886666496","-0.5559801886666496"
"1122","-0.5562626450393456","-0.5562626450393456","-0.5562626450393456"
"1123","-0.5561650092034693","-0.5561650092034693","-0.5561650092034693"
"1124","-0.5562664100951388","-0.5562664100951388","-0.5562664100951388"
"1125","-0.5564300480985294","-0.5564300480985294","-0.5564300480985294"
"1126","-0.5559862956864817","-0.5559862956864817","-0.5559862956864817"
"1127","-0.5562810499540891","-0.5562810499540891","-0.5562810499540891"
"1128","-0.5560155119620213","-0.5560155119620213","-0.5560155119620213"
"1129","-0.5556793382717606","-0.5556793382717606","-0.5556793382717606"
"1130","-0.5554812345613368","-0.5554812345613368","-0.5554812345613368"
"1131","-0.5559478547669267","-0.5559478547669267","-0.5559478547669267"
"1132","-0.5559288397152558","-0.5559288397152558","-0.5559288397152558"
"1133","-0.5562442970858572","-0.5562442970858572","-0.5562442970858572"
"1134","-0.5558785558222773","-0.5558785558222773","-0.5558785558222773"
"1135","-0.5562620288938459","-0.5562620288938459","-0.5562620288938459"
"1136","-0.5565187733141337","-0.5565187733141337","-0.5565187733141337"
"1137","-0.5563583333613509","-0.5563583333613509","-0.5563583333613509"
"1138","-0.5566398161506476","-0.5566398161506476","-0.5566398161506476"
"1139","-0.5573161353108671","-0.5573161353108671","-0.5573161353108671"
"1140","-0.5572008867208545","-0.5572008867208545","-0.5572008867208545"
"1141","-0.5569333266564718","-0.5569333266564718","-0.5569333266564718"
"1142","-0.5563160301588489","-0.5563160301588489","-0.5563160301588489"
"1143","-0.5567901527316841","-0.5567901527316841","-0.5567901527316841"
"1144","-0.556756003773748","-0.556756003773748","-0.556756003773748"
"1145","-0.5572079396189332","-0.5572079396189332","-0.5572079396189332"
"1146","-0.557171414055878","-0.557171414055878","-0.557171414055878"
"1147","-0.5575477344865089","-0.5575477344865089","-0.5575477344865089"
"1148","-0.5571893928761416","-0.5571893928761416","-0.5571893928761416"
"1149","-0.5571371773329382","-0.5571371773329382","-0.5571371773329382"
"1150","-0.557573477051442","-0.557573477051442","-0.557573477051442"
"1151","-0.5576542627882496","-0.5576542627882496","-0.5576542627882496"
"1152","-0.5582218620483046","-0.5582218620483046","-0.5582218620483046"
"1153","-0.5584175406851403","-0.5584175406851403","-0.5584175406851403"
"1154","-0.5583840391775341","-0.5583840391775341","-0.5583840391775341"
"1155","-0.5584297859635199","-0.5584297859635199","-0.5584297859635199"
"1156","-0.5584477385436282","-0.5584477385436282","-0.5584477385436282"
"1157","-0.5584187476237071","-0.5584187476237071","-0.5584187476237071"
"1158","-0.5584355116534008","-0.5584355116534008","-0.5584355116534008"
"1159","-0.5584316703673209","-0.5584316703673209","-0.5584316703673209"
"1160","-0.5589000328141662","-0.5589000328141662","-0.5589000328141662"
"1161","-0.5590102642426695","-0.5590102642426695","-0.5590102642426695"
"1162","-0.5589646788244821","-0.5589646788244821","-0.5589646788244821"
"1163","-0.5589473577199784","-0.5589473577199784","-0.5589473577199784"
"1164","-0.5589160452249196","-0.5589160452249196","-0.5589160452249196"
"1165","-0.5586715848098994","-0.5586715848098994","-0.5586715848098994"
"1166","-0.5585857802201131","-0.5585857802201131","-0.5585857802201131"
"1167","-0.5584304200039301","-0.5584304200039301","-0.5584304200039301"
"1168","-0.5586530707962589","-0.5586530707962589","-0.5586530707962589"
"1169","-0.5587359775387443","-0.5587359775387443","-0.5587359775387443"
"1170","-0.5583892217496547","-0.5583892217496547","-0.5583892217496547"
"1171","-0.558024166509013","-0.558024166509013","-0.558024166509013"
"1172","-0.5583455402924172","-0.5583455402924172","-0.5583455402924172"
"1173","-0.5583597743083063","-0.5583597743083063","-0.5583597743083063"
"1174","-0.5584546163198554","-0.5584546163198554","-0.5584546163198554"
"1175","-0.5584921803157756","-0.5584921803157756","-0.5584921803157756"
"1176","-0.5581994637539539","-0.5581994637539539","-0.5581994637539539"
"1177","-0.5579123494768501","-0.5579123494768501","-0.5579123494768501"
"1178","-0.5579912998217705","-0.5579912998217705","-0.5579912998217705"
"1179","-0.5581182467072544","-0.5581182467072544","-0.5581182467072544"
"1180","-0.5583153858889403","-0.5583153858889403","-0.5583153858889403"
"1181","-0.5581304463188631","-0.5581304463188631","-0.5581304463188631"
"1182","-0.558083794137632","-0.558083794137632","-0.558083794137632"
"1183","-0.5583528768643361","-0.5583528768643361","-0.5583528768643361"
"1184","-0.5583740883059316","-0.5583740883059316","-0.5583740883059316"
"1185","-0.5584857693176005","-0.5584857693176005","-0.5584857693176005"
"1186","-0.55840260706966","-0.55840260706966","-0.55840260706966"
"1187","-0.5586287843498874","-0.5586287843498874","-0.5586287843498874"
"1188","-0.5589282038003407","-0.5589282038003407","-0.5589282038003407"
"1189","-0.5592524796072128","-0.5592524796072128","-0.5592524796072128"
"1190","-0.5593348517943731","-0.5593348517943731","-0.5593348517943731"
"1191","-0.5593294502417692","-0.5593294502417692","-0.5593294502417692"
"1192","-0.5594892941284356","-0.5594892941284356","-0.5594892941284356"
"1193","-0.5596444060996953","-0.5596444060996953","-0.5596444060996953"
"1194","-0.5596444226740491","-0.5596444226740491","-0.5596444226740491"
"1195","-0.5598719384517893","-0.5598719384517893","-0.5598719384517893"
"1196","-0.5599843395490076","-0.5599843395490076","-0.5599843395490076"
"1197","-0.560081615635613","-0.560081615635613","-0.560081615635613"
"1198","-0.5599091384465187","-0.5599091384465187","-0.5599091384465187"
"1199","-0.5600131145774748","-0.5600131145774748","-0.5600131145774748"
"1200","-0.5600561444662852","-0.5600561444662852","-0.5600561444662852"
"1201","-0.5602489411067393","-0.5602489411067393","-0.5602489411067393"
"1202","-0.5601967021028033","-0.5601967021028033","-0.5601967021028033"
"1203","-0.560001227106996","-0.560001227106996","-0.560001227106996"
"1204","-0.5601305151660675","-0.5601305151660675","-0.5601305151660675"
"1205","-0.5599208333145774","-0.5599208333145774","-0.5599208333145774"
"1206","-0.5598895354753239","-0.5598895354753239","-0.5598895354753239"
"1207","-0.5598870661324549","-0.5598870661324549","-0.5598870661324549"
"1208","-0.5599773593192904","-0.5599773593192904","-0.5599773593192904"
"1209","-0.5599333544095738","-0.5599333544095738","-0.5599333544095738"
"1210","-0.5600658305148867","-0.5600658305148867","-0.5600658305148867"
"1211","-0.5598906720838239","-0.5598906720838239","-0.5598906720838239"
"1212","-0.5599611582093459","-0.5599611582093459","-0.5599611582093459"
"1213","-0.5599038015032443","-0.5599038015032443","-0.5599038015032443"
"1214","-0.5598521541394609","-0.5598521541394609","-0.5598521541394609"
"1215","-0.5600165807046025","-0.5600165807046025","-0.5600165807046025"
"1216","-0.56007482958598","-0.56007482958598","-0.56007482958598"
"1217","-0.5601197953156114","-0.5601197953156114","-0.5601197953156114"
"1218","-0.5599781555484072","-0.5599781555484072","-0.5599781555484072"
"1219","-0.5599431112507905","-0.5599431112507905","-0.5599431112507905"
"1220","-0.560014490845622","-0.560014490845622","-0.560014490845622"
"1221","-0.5598966198233598","-0.5598966198233598","-0.5598966198233598"
"1222","-0.5599358299130723","-0.5599358299130723","-0.5599358299130723"
"1223","-0.5597815487043708","-0.5597815487043708","-0.5597815487043708"
"1224","-0.5599538366084946","-0.5599538366084946","-0.5599538366084946"
"1225","-0.5599142192189023","-0.5599142192189023","-0.5599142192189023"
"1226","-0.5600809119353405","-0.5600809119353405","-0.5600809119353405"
